0,12723.090365070642,40452.17571683628,22828.57532193504,27269.08672989947,77559.30778291203,19547.292066213824,16098.762976925922,21957.169674220106
1,16238.326884909835,39951.543883509505,22410.35645144777,29098.236160131142,76199.49721773458,21648.27868301937,17211.38025448337,23296.544579906025
2,15714.165010860992,26809.420039580895,25772.963498593545,26911.162521098897,47563.26755982732,17596.57692329533,15067.742475930096,19129.692777596523
3,15276.081183774464,20384.0868932249,22516.235663653315,24027.910806903194,14030.516443258173,15278.477634014762,18456.213210799062,15297.08804064591
4,15285.058833999814,22840.494979338728,23201.457349391803,23588.834296908455,21126.26961622713,15893.061521749389,21387.502058719703,21233.459473801784
5,14821.604029043061,22996.913367296296,24275.71124033495,24473.91256347509,24684.469865490024,15002.300209320914,21351.257657330556,17979.120377588843
6,13390.973442711203,15384.210503250946,24160.423310608145,13023.704220053765,20566.72226204654,15608.169281121225,20205.760814828813,19901.318461268696
7,13275.54061404304,15808.707762049016,23945.493991741645,13283.33083533049,19618.82698901585,21092.666570419777,20732.909962676124,23171.28625546348
8,11610.139484137373,17209.110422958005,21072.384844678938,11776.229352917084,18535.223174830273,20526.815556235088,22459.99600766851,23283.137583167365
9,7771.59403373482,12637.40439009802,20242.726286726913,9198.105451695266,21575.72439124241,19844.24293355233,18506.181967908204,25211.271847323445
10,11785.284501002057,7685.33679851122,20196.646072672018,8041.78422485394,19328.125089081223,16931.847842177922,19269.228163561274,26215.7329525471
11,8333.567760220692,7718.347740172658,23282.444626455126,5953.491122603061,16819.278298173427,13795.764598220945,18174.03243120069,24338.53181109978
12,9941.218237581545,8410.01973778587,13039.555700761839,5547.269084169571,20575.936969271406,18246.420516478873,19957.373448039205,24735.335135094883
13,12388.655935883837,12364.130902189956,10516.119715811365,4740.4058147268115,21695.350293961852,15805.222246619256,13528.595424516838,23105.625286962622
14,11786.896712878059,9512.996141185418,10719.24388027021,4588.786516476346,14497.225637637712,16612.148443237722,12549.199006312454,20700.30106550218
15,11672.678380365562,14168.388158278827,9629.531144592273,3662.302534592611,9914.99425696322,16568.388223209768,12628.654588471727,15765.662130290379
16,11440.116987369538,16727.5943852984,12925.942878980375,3956.20659164488,9613.476172746297,15617.566330476662,14662.299869832637,12487.443165113855
17,11512.600409465316,16161.704902015323,13381.811815118506,8989.152425364575,10712.560424380437,9596.796901442547,14025.00607193059,8876.643376570972
18,12238.7135528652,17944.99740786977,14750.241032358043,10453.965648893098,9919.516121517,9647.888447021676,12327.933794535598,10371.482681428484
19,12169.983478549566,18152.606861773693,17673.53426242673,12617.497036172083,6827.646111054751,9726.931015283993,12261.366266056653,9521.497248813052
20,7750.6247648858225,18950.676056702632,18751.299159741615,12449.364519445082,6959.780540840578,9735.57496543856,9420.129630774945,8299.625641058328
21,8439.804385071535,18917.129334433703,15524.782108961928,12968.767677877197,7155.924087337863,9768.067614115462,10389.107734365476,8557.020930784865
22,6044.922774430444,18382.93484774418,22729.752750895805,15297.014083819735,4674.50348534905,4374.625516826431,14933.871113819941,9080.076735440462
23,4673.905159605466,15481.7460038868,28256.070296911446,15367.545782674904,5499.310258588067,2645.890349085943,17293.259811511998,10723.931104753698
24,4739.127366620942,16829.967366129153,38391.38199826835,19051.80200303193,6426.319900466849,5354.121228539687,18744.986951269253,17314.536019679486
25,5001.473394912591,11921.726942198376,40867.04688166332,19797.755062143755,6864.567870718015,5311.164681271235,19834.350943764362,19217.592651762137
26,5059.962672780626,12009.049194771176,37390.94493090484,20607.917390802257,6867.411519524247,5421.537017389268,18535.12369580122,20790.737266322067
27,4476.019095131627,12105.346573222287,36943.070420264325,16926.576540938906,5954.120149568596,5413.065546608788,22375.006647805123,29887.19314653642
28,6202.579520950995,9750.897654519798,35202.21514663081,16950.413738047228,6395.518308494005,5339.622784248263,24655.6411331356,31016.008858835605
29,8168.433337774078,9441.72003128841,30355.692238353335,14746.376634270018,10100.499390792738,5366.239035661838,29427.559843367297,34559.76466005726
30,8489.507610129749,13246.265804432722,28890.307163200978,14816.588652036511,10505.431358377256,5464.911054079039,35657.893723321955,34686.69693106013
31,16793.250981085104,15718.98962675913,29000.038117826178,15310.33470810566,19743.075045938116,5616.555559512722,35311.74541842906,40585.80652589045
32,19495.2680755798,15644.25153574166,21617.21340097209,12895.47710944781,23911.868076932795,6520.134515599024,28435.925576104622,54411.23950426531
33,18923.229516660624,18262.10990290133,16182.71374614753,12828.428761769797,27378.44405747304,9024.345488820378,27531.60160031454,58715.524961629
34,18876.55512725057,20896.997754982032,5114.394355256119,9861.965465225096,26593.40024241279,12333.483052699956,30351.313483390048,48963.7016333379
35,18965.901025835843,30180.23291659839,3811.1490935071283,9116.973031172207,35820.52781448647,14986.716338584838,30193.996180486785,50020.955951262236
36,18975.53183239408,27922.21380708643,3747.62172427096,11782.510992614893,35659.04700604663,15788.606156227852,31890.03053834591,48354.36231162804
37,20563.856710964057,28543.877590650867,3900.009707483951,14252.842539112618,37188.36561718115,16695.062335415398,28297.589293578836,43393.36390755096
38,19762.8783062079,27980.641670084355,4165.65728859372,21444.08469141129,42680.55268605744,19801.494724887114,26084.517577199527,41934.657979205374
39,18774.049865809717,27957.11629785529,3596.2010167675444,21164.3462508,38862.55497228278,19754.535075184423,23404.58366594932,38921.68787018934
40,17698.443718978426,37982.21143278727,3743.427098815252,23995.57545573326,38403.16784622489,22867.934104685886,16512.220369912775,41310.87505743443
41,11563.562986190747,39031.215092109924,4307.807148625621,22987.473289930353,29025.703560784725,22671.958768040564,16913.95991958819,35589.86693454389
42,14024.534558315801,39061.230767304296,8351.505819967355,21780.58836738435,23550.037410184173,24164.270670107337,17367.262565132085,20584.29936191394
43,13966.735113020064,41134.47881134769,13857.362011591325,25437.323624617442,18138.871864032153,21730.396193153825,21547.70675981032,19764.653817111022
44,13945.774799188928,38182.67947171517,16237.549005782927,27434.580520021547,17746.19487654995,15810.53438943979,16302.322625628027,20422.545598285702
45,13742.843325120588,29446.285979124274,15323.982418133792,27652.977161889892,13501.287598028528,13183.88712588411,17796.10073222462,17152.225253034594
46,17858.391869134713,27627.720106698813,15800.755189765005,23862.926809563654,13503.784462036821,12416.308630570276,15508.997799565519,20445.03872820354
47,21410.429090871625,32959.952750410506,17044.52504059379,19131.257717770255,13776.052635510425,11679.481743965025,21516.848239036597,20298.42814379764
48,19594.773267979752,32601.823045124755,18252.416125649794,11470.570914416108,12630.174983645265,8577.63159729549,21415.86223760573,23701.177914343385
49,19410.42844324143,37103.548591042716,18491.834222687678,11636.425499756759,14514.517828689706,8759.757128584104,19274.693662518406,27227.752044013047
50,28589.502225954002,22515.709780979356,18506.015827664145,11644.753402249678,14504.9950825821,10730.483337426533,21843.690513267557,25676.432484105473
51,26225.958105054156,19785.30409552382,18378.763995152334,11468.98455584587,18908.57842171308,10888.348978772969,21637.22480993118,25225.847169509747
52,21472.584906241762,24168.523280867175,16745.060449150016,11170.574164955757,19319.393781125244,9749.898113841899,20260.51527682334,26546.52515418542
53,21001.019473122913,18534.271478838717,12826.256810160507,7509.469600383457,19460.03413242206,9544.677949727857,15936.53213607602,23331.3222070787
54,21533.493003489864,19939.44636899496,10422.552489958032,4865.798678781105,20079.05005247694,7953.143461543085,17547.30729523508,26137.151980592815
55,21116.127638613238,19973.224184663333,10531.841021482218,5082.944016917675,14794.850331666203,7969.403622928767,25264.36026605316,29729.470146756717
56,16998.637674657213,20117.83364141554,10684.159331253159,5264.272961614026,18044.387923980008,8310.351132110836,34850.18222727351,26541.79694421344
57,13309.950796409154,15984.876810698397,9947.535316678943,5705.701372929724,19345.09246982786,14139.647524465247,29600.06578074162,22451.67506943992
58,13324.916365164776,16928.45674030895,15573.764236424577,5215.416076090393,15327.623817443939,14594.071569972075,30409.192911734794,17770.121492831833
59,12542.479677869074,21589.43048546007,15483.102040935912,5413.3911149701225,15402.746632656135,14629.583951975404,32784.56826190414,14144.480638346831
60,3372.862516709938,22292.471884251907,14310.487714064295,8049.909070638743,17323.083816495222,9817.718609919655,30218.85444396824,13285.685199041704
61,5710.548594063193,23506.90176403638,14104.133423453799,8065.717676062147,14676.269030005937,10649.128431779702,34738.6933209888,18494.31773268238
62,6197.974774616659,22297.22587100062,11339.740232806382,8247.247648172237,14414.446304523854,10628.782016841367,34957.20694334285,21799.70122296449
63,6289.725007399502,22559.982153432662,12195.271812629231,9503.23349903381,14390.190869821652,13364.362279355215,33641.66578256102,24948.742758223176
64,5760.276129722901,20731.36724085248,12194.511869206654,9540.906025525874,16936.624213124764,13217.794000537386,31204.946584749698,30983.25055580038
65,10967.197669294703,20546.26486806131,15196.437223377587,10453.922272879181,16787.342336205198,18284.53899745625,20844.432880060813,28074.174957702806
66,10926.117599922052,21180.683731908088,15538.27670194733,10704.622664957647,13500.368263608329,19532.515440612326,11691.327280961099,27943.21159500901
67,10026.874874410445,19342.811036102816,14949.976224249041,10474.587274561933,14794.891590830572,14379.666955740811,10917.051643961224,27948.2906419383
68,11243.265474751488,20546.235807588022,9952.614563920353,9992.254033683239,13989.631505746445,18569.70625074762,10161.871141158916,27990.952695228632
69,21196.847708257996,11253.578123332134,11527.61583988325,10513.626627863185,13865.006846158754,18522.957316586886,18035.457210564797,27256.021896570837
70,21359.151941500582,10309.748733631317,17589.330300363938,5128.404038461326,11875.310981641667,20521.665071527143,18143.18440460259,29980.162868687137
71,19966.792807918653,13629.655348532853,18122.223146207158,5226.480131181418,10877.071790685559,20986.92114970956,14728.782126943397,25486.743104966536
72,21649.31028487483,11235.720832020863,18555.90208104171,5124.731973004918,11992.564997219913,21853.839498564652,14825.080529953808,21033.242687355065
73,21796.579839775124,13151.210045351892,16948.57230952204,5472.161137734094,11869.440447779878,19073.7896441673,14999.197051660429,16131.136761675172
74,21986.767138788837,12691.295408311655,17154.54534180802,5728.528376072786,10238.768243170962,21820.054152264816,16406.822494190328,6157.392711788359
75,21705.59416302354,13037.077325855065,14111.5310919226,6223.827599162982,11262.835087049423,17023.533129606476,20281.531570284482,5181.471272631228
76,22079.57484310045,12632.27719175684,13188.080781365741,5671.125128681062,11626.140710268826,15559.043589520901,19667.91153903094,5187.273935996446
77,21877.31921989684,13596.608199663176,13098.092221251976,7111.4544374856405,7929.388927946853,14985.00980380365,21045.465710071443,10186.008188023687
78,20889.327256225344,11808.359401420497,14171.813701225996,8016.6341224648695,7924.390115151754,10328.506273483767,21010.077017431555,10873.286495699735
79,11693.229940423464,13444.756132193766,12852.823797213796,9253.03240069663,6108.193068467272,14230.558436303272,11729.455327634854,11135.065913326209
80,11594.591227252047,16645.883291230122,7029.631647795282,9144.72394427604,6087.109568254075,11758.513384064634,11483.92902003942,9264.982152447594
81,13060.837213231325,11411.158622112964,7460.565579353922,10137.9869852245,5522.24942969445,10794.618551018757,9400.221483714213,9406.341935714647
82,11514.305975761317,10805.798699939292,7056.479868466913,10441.937833986565,4798.336043233023,9158.376057033445,11194.580500364907,13308.345139596382
83,11279.022274266163,12734.494452123883,8602.009836549441,10057.563423861204,7548.744633011051,18823.43005394771,11891.539872308487,13130.88410783802
84,11801.141883786182,13325.306073291398,8996.44273410393,9929.477521618399,6240.291366405373,16881.34061588122,10041.88483497742,13436.732206980232
85,8079.542574468393,12673.824954769161,9052.026446641034,9456.247328893103,5615.497377658771,17141.969355380585,12282.35396471334,14496.776006570792
86,15441.895856407587,12362.001772289941,9003.050077910902,9430.262165162027,5352.164539626475,16959.635646195486,12581.461178754493,19849.97581268876
87,16883.11691844267,11871.642919045997,9056.131508546696,7581.778493606217,4820.585944702418,17922.290305803013,11772.660520923528,15115.370543707893
88,19141.696675550258,11460.470286002033,8046.211443497894,7437.005853243468,4756.373430962061,20141.180582073386,12268.249140395077,16181.544953133769
89,19240.202487255956,10075.28337508682,8220.803623966418,5346.703532390038,5365.991175767162,24977.274326954815,11157.4144227582,15306.079814731836
90,19183.09394599489,6477.37762773697,8017.753068532694,5828.804123208942,6494.433988731171,25668.867248490224,11530.189471752448,14203.934267481167
91,19700.358613809367,9496.223454565954,6763.835585497555,7792.7203535453,9892.045934454094,28152.302442535012,11614.451656702815,13665.604323915186
92,19108.808235291854,14519.66096171784,6759.199203237166,7671.774663987135,11449.37160776875,27927.822811201946,9573.912663173596,10729.008615928367
93,23962.183822292292,10260.188001792227,5112.639775609493,6456.614921615132,8703.981000508962,21052.173683551897,9676.216587008365,10746.834286937103
94,23347.03408790305,9715.029856482408,4510.589128873614,11836.640338323827,13305.684590196066,21971.189237519535,18711.94269073684,20408.033620717928
95,30172.24384045091,11398.753834727457,4183.47283394419,10468.82479688229,13077.694107477475,26265.811396725472,12449.336310827148,22095.666079068236
96,22594.363194148566,12877.485611906304,4743.79109270677,10512.921441850329,13258.688956681477,27252.504120458354,12839.100099867266,19772.512542898963
97,22021.793194600046,12584.240316646155,9739.259654493617,11191.557985459765,12899.586370945535,35268.89928686705,13545.557063272277,26047.819189407586
98,19698.0721280499,12898.465010512302,7751.372683227768,10497.94400740666,16061.65281158448,33313.22635632118,13067.130281719315,24392.1026065993
99,20346.99944553705,12961.75433192172,7392.397005460956,10759.72593739809,22892.725408672766,24710.6794293069,13508.842405643392,24577.97305459506
100,21684.668661466192,14913.17044839024,7697.940118917526,10545.056701441741,30654.303646778797,24180.386875915196,13797.431220884557,26415.05118025817
101,18402.918445687428,16233.073885134236,14380.48012943864,7701.670495824711,27515.672313620922,21253.91768546563,13740.682157422334,31431.180890791893
102,18097.62447960601,10922.36896506082,14574.857475001158,7710.528043516491,25668.348479242093,21137.955776793126,13676.742590503798,30666.72834425246
103,13818.825967425651,14026.547150992195,16894.599476593583,7798.999351444408,29834.660900418836,18351.802607288235,13944.075929126358,34683.08631749137
104,13998.185124153833,13883.878732402207,17004.586284564793,2178.859115249536,24991.81164560857,16375.505490776271,14225.706227091523,24831.621133590954
105,5924.344651045279,12418.232458926175,21117.958872713236,2175.6245105157955,25734.70336817519,11856.814102160346,18670.099229122407,35021.69821225645
106,5785.086734910738,10966.91662700287,21253.95564893855,2187.558303476278,25671.739081752814,12514.149975055,17932.735638015845,44588.03569371884
107,9913.88339182382,11501.381429434323,16623.002907534763,7364.352141596603,26982.074531896567,3822.1787301788277,16400.195113670492,38614.29933752256
108,12151.350040538993,15374.36934467686,17422.654138168822,7250.137392650963,30796.3508243673,3697.1131319765623,17299.54255360091,46785.59890068948
109,11450.11396152936,15155.680574687156,17846.150297057746,6968.602377476404,27343.580108219227,3527.1256946423223,17481.2532195408,47903.57983507058
110,12251.61217598785,24406.285201770464,27188.907899785947,6727.074641618485,18475.80561261544,3947.325083830647,18392.966980878464,50413.22408096921
111,12040.00564429876,21508.263201218513,25849.731203895888,7360.131058470531,18651.200067931626,4001.0722265580675,18668.54441778302,45475.313834156324
112,16817.927647338307,21511.624380760917,27289.195273272027,10802.54259925223,18395.557232714258,5231.614535844538,19270.08458258192,47114.160734192024
113,16258.596160123268,19445.31131959463,24579.480235508818,11460.517970365454,14357.486753290897,6723.475547520642,19180.668541013212,46450.1939829127
114,16070.865744316172,20076.64091613536,24519.62334236443,11589.309435555917,14394.62484890007,6701.673837376767,12184.207475209976,46642.4463230262
115,16417.082035165848,22141.93848787099,20375.227524769212,14491.990451263331,13611.675322618947,7147.196080816396,10303.948927024663,36635.49388087019
116,18722.56654990791,22052.98833918402,19840.81698192772,16595.084538602736,14364.202245559316,6055.317283699873,11386.8307635026,34800.79631571362
117,13960.574296109558,25083.333387675913,19901.514260973094,13182.864889820514,13479.658041271723,5511.721479567605,16068.816461042443,42709.28927294463
118,12146.512644073096,24573.049752620525,18892.53607558548,13399.358797671124,11483.24823898864,6818.283249501144,15135.423144408946,36991.79813146052
