0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.552941,0.580392,0.517647,0.513725,0.490196,0.584314,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.572549,0.580392,0.564706,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.576471,0.580392,0.588235,0.345098,0.490196,0.580392,0.580392,0.580392,0.580392,0.580392,0.576471,0.517647,0.564706,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.541176,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.580392,0.584314,0.592157,0.388235,0.160784,0.196078,0.125490,0.317647,0.176471,0.082353,0.388235,0.333333,0.000000,0.313725,0.262745,0.482353,0.329412,0.133333,0.000000,0.305882,0.200000,0.196078,0.545098,0.580392,0.580392,0.576471,0.298039,0.341176,0.000000,0.105882,0.313725,0.435294,0.552941,0.313725,0.341176,0.447059,0.278431,0.364706,0.235294,0.325490,0.345098,0.462745,0.380392,0.058824,0.262745,0.501961,0.341176,0.000000,0.188235,0.533333,0.254902,0.180392,0.474510,0.509804,0.113725,0.215686,0.298039,0.305882,0.392157,0.458824,0.533333,0.580392,0.580392,0.329412,0.427451,0.325490,0.078431,0.223529,0.250980,0.149020,0.172549,0.105882,0.137255,0.364706,0.478431,0.019608,0.274510,0.043137,0.427451,0.580392,0.282353,0.388235,0.470588,0.580392,0.592157,0.356863,0.333333,0.309804,0.580392,0.423529,0.509804,0.498039,0.564706,0.482353,0.247059,0.125490,0.258824,0.443137,0.486275,0.580392,0.580392,0.407843,0.443137,0.521569,0.576471,0.411765,0.450980,0.517647,0.000000,0.231373,0.000000,0.333333,0.470588,0.270588,0.000000,0.125490,0.407843,0.372549,0.192157,0.407843,0.254902,0.541176,0.529412,0.494118,0.462745,0.580392,0.501961,0.109804,0.247059,0.078431,0.364706,0.474510,0.533333,0.576471,0.584314,0.466667,0.407843,0.580392,0.580392,0.568627,0.231373,0.125490,0.086275,0.278431,0.141176,0.000000,0.070588,0.509804,0.580392,0.580392,0.580392,0.592157,0.447059,0.360784,0.537255,0.572549,0.525490,0.454902,0.580392,0.517647,0.576471,0.537255,0.509804,0.478431,0.219608,0.129412,0.298039,0.509804,0.592157,0.384314,0.317647,0.525490,0.537255,0.533333,0.584314,0.580392,0.580392,0.580392,0.580392,0.545098,0.450980,0.490196
0.003922,0.007843,0.000000,0.011765,0.003922,0.007843,0.007843,0.000000,0.003922,0.003922,0.000000,0.000000,0.003922,0.007843,0.000000,0.007843,0.007843,0.003922,0.023529,0.000000,0.011765,0.011765,0.000000,0.011765,0.015686,0.003922,0.011765,0.011765,0.011765,0.003922,0.000000,0.000000,0.000000,0.003922,0.000000,0.000000,0.007843,0.000000,0.000000,0.000000,0.011765,0.003922,0.011765,0.011765,0.011765,0.007843,0.003922,0.011765,0.003922,0.000000,0.007843,0.015686,0.011765,0.050980,0.050980,0.058824,0.078431,0.070588,0.058824,0.023529,0.039216,0.047059,0.019608,0.011765,0.011765,0.003922,0.003922,0.003922,0.007843,0.015686,0.031373,0.043137,0.043137,0.121569,0.317647,0.313725,0.176471,0.105882,0.082353,0.243137,0.203922,0.070588,0.235294,0.266667,0.196078,0.160784,0.290196,0.196078,0.101961,0.031373,0.050980,0.015686,0.047059,0.043137,0.003922,0.019608,0.031373,0.015686,0.015686,0.145098,0.066667,0.054902,0.003922,0.035294,0.015686,0.090196,0.141176,0.070588,0.172549,0.035294,0.023529,0.066667,0.078431,0.011765,0.074510,0.062745,0.098039,0.047059,0.019608,0.141176,0.019608,0.003922,0.082353,0.113725,0.047059,0.062745,0.070588,0.043137,0.066667,0.007843,0.015686,0.023529,0.054902,0.043137,0.027451,0.031373,0.074510,0.039216,0.023529,0.035294,0.058824,0.023529,0.003922,0.035294,0.105882,0.168627,0.043137,0.023529,0.031373,0.007843,0.023529,0.007843,0.015686,0.113725,0.145098,0.062745,0.050980,0.031373,0.086275,0.050980,0.031373,0.027451,0.047059,0.070588,0.074510,0.090196,0.035294,0.054902,0.105882,0.086275,0.003922,0.101961,0.000000,0.007843,0.027451,0.023529,0.031373,0.023529,0.031373,0.015686,0.015686,0.062745,0.043137,0.015686,0.015686,0.015686,0.043137,0.027451,0.015686,0.003922,0.000000,0.003922,0.031373,0.058824,0.047059,0.098039,0.043137,0.058824,0.078431,0.035294,0.043137,0.062745,0.078431,0.015686,0.062745,0.003922,0.011765,0.031373,0.078431,0.043137,0.015686,0.019608,0.082353,0.019608,0.015686,0.074510,0.047059,0.043137,0.090196,0.180392,0.023529,0.043137,0.011765,0.003922,0.007843,0.011765,0.062745,0.043137,0.027451,0.058824,0.058824,0.011765,0.015686,0.011765,0.015686,0.023529,0.019608,0.078431,0.027451,0.007843,0.023529,0.011765,0.058824,0.015686,0.066667,0.039216,0.050980,0.015686,0.011765,0.027451,0.007843,0.027451,0.027451,0.043137,0.047059
0.003922,0.000000,0.000000,0.007843,0.011765,0.000000,0.007843,0.007843,0.011765,0.007843,0.011765,0.011765,0.015686,0.003922,0.011765,0.003922,0.000000,0.003922,0.011765,0.000000,0.000000,0.011765,0.011765,0.007843,0.015686,0.003922,0.000000,0.000000,0.011765,0.003922,0.000000,0.000000,0.000000,0.000000,0.011765,0.000000,0.011765,0.003922,0.000000,0.011765,0.000000,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011765,0.011765,0.003922,0.003922,0.003922,0.000000,0.007843,0.000000,0.007843,0.035294,0.054902,0.050980,0.015686,0.011765,0.000000,0.000000,0.011765,0.023529,0.050980,0.070588,0.047059,0.043137,0.086275,0.207843,0.352941,0.223529,0.047059,0.043137,0.278431,0.278431,0.000000,0.188235,0.262745,0.243137,0.227451,0.227451,0.262745,0.160784,0.070588,0.109804,0.011765,0.043137,0.023529,0.019608,0.031373,0.043137,0.023529,0.043137,0.090196,0.168627,0.011765,0.074510,0.054902,0.058824,0.015686,0.003922,0.047059,0.070588,0.019608,0.054902,0.019608,0.039216,0.031373,0.007843,0.090196,0.011765,0.070588,0.015686,0.039216,0.058824,0.070588,0.074510,0.023529,0.023529,0.086275,0.050980,0.062745,0.105882,0.011765,0.003922,0.039216,0.050980,0.027451,0.043137,0.000000,0.047059,0.003922,0.007843,0.078431,0.003922,0.058824,0.066667,0.019608,0.027451,0.000000,0.058824,0.121569,0.015686,0.019608,0.078431,0.035294,0.027451,0.000000,0.000000,0.054902,0.023529,0.047059,0.031373,0.023529,0.039216,0.101961,0.027451,0.066667,0.023529,0.007843,0.066667,0.031373,0.011765,0.050980,0.058824,0.023529,0.015686,0.007843,0.007843,0.043137,0.031373,0.035294,0.050980,0.000000,0.039216,0.082353,0.035294,0.007843,0.007843,0.000000,0.066667,0.043137,0.058824,0.062745,0.086275,0.066667,0.031373,0.050980,0.031373,0.023529,0.054902,0.027451,0.003922,0.011765,0.015686,0.031373,0.019608,0.015686,0.031373,0.101961,0.035294,0.007843,0.070588,0.023529,0.015686,0.070588,0.023529,0.035294,0.027451,0.043137,0.023529,0.031373,0.027451,0.031373,0.113725,0.039216,0.023529,0.043137,0.050980,0.078431,0.058824,0.003922,0.031373,0.015686,0.011765,0.003922,0.015686,0.003922,0.003922,0.043137,0.015686,0.086275,0.050980,0.011765,0.050980,0.074510,0.027451,0.011765,0.047059,0.043137,0.082353,0.007843,0.015686,0.050980,0.031373,0.000000,0.015686,0.031373,0.035294,0.023529,0.031373
0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.003922,0.003922,0.000000,0.003922,0.000000,0.007843,0.000000,0.003922,0.003922,0.000000,0.003922,0.011765,0.000000,0.007843,0.007843,0.011765,0.000000,0.003922,0.000000,0.000000,0.000000,0.003922,0.011765,0.000000,0.000000,0.000000,0.003922,0.011765,0.011765,0.000000,0.000000,0.015686,0.007843,0.031373,0.031373,0.031373,0.027451,0.019608,0.007843,0.003922,0.007843,0.023529,0.031373,0.023529,0.011765,0.015686,0.039216,0.035294,0.035294,0.031373,0.031373,0.039216,0.015686,0.000000,0.000000,0.043137,0.082353,0.074510,0.070588,0.062745,0.054902,0.035294,0.094118,0.243137,0.360784,0.325490,0.070588,0.023529,0.266667,0.305882,0.027451,0.176471,0.278431,0.250980,0.176471,0.180392,0.215686,0.176471,0.164706,0.003922,0.011765,0.098039,0.070588,0.023529,0.078431,0.023529,0.000000,0.090196,0.278431,0.156863,0.000000,0.058824,0.043137,0.105882,0.074510,0.027451,0.003922,0.058824,0.054902,0.000000,0.015686,0.035294,0.078431,0.015686,0.043137,0.031373,0.074510,0.023529,0.058824,0.019608,0.019608,0.023529,0.011765,0.015686,0.031373,0.003922,0.015686,0.011765,0.105882,0.086275,0.031373,0.043137,0.043137,0.121569,0.023529,0.058824,0.074510,0.050980,0.031373,0.003922,0.050980,0.015686,0.031373,0.007843,0.015686,0.019608,0.129412,0.129412,0.113725,0.050980,0.031373,0.015686,0.015686,0.019608,0.058824,0.070588,0.031373,0.000000,0.129412,0.058824,0.003922,0.003922,0.011765,0.015686,0.000000,0.035294,0.015686,0.043137,0.043137,0.015686,0.000000,0.043137,0.050980,0.015686,0.011765,0.062745,0.015686,0.050980,0.003922,0.070588,0.066667,0.043137,0.023529,0.000000,0.015686,0.043137,0.031373,0.062745,0.023529,0.003922,0.023529,0.047059,0.031373,0.000000,0.015686,0.043137,0.023529,0.003922,0.050980,0.023529,0.054902,0.003922,0.015686,0.039216,0.000000,0.031373,0.000000,0.023529,0.031373,0.003922,0.043137,0.023529,0.015686,0.035294,0.003922,0.050980,0.070588,0.047059,0.007843,0.007843,0.054902,0.043137,0.062745,0.074510,0.070588,0.043137,0.031373,0.003922,0.015686,0.023529,0.129412,0.066667,0.031373,0.023529,0.007843,0.054902,0.066667,0.011765,0.062745,0.066667,0.023529,0.011765,0.011765,0.043137,0.050980,0.082353,0.074510,0.086275,0.098039,0.003922,0.015686,0.027451,0.043137,0.015686,0.031373,0.035294,0.003922,0.015686
0.007843,0.000000,0.003922,0.000000,0.000000,0.000000,0.000000,0.003922,0.007843,0.000000,0.011765,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007843,0.011765,0.011765,0.011765,0.007843,0.011765,0.003922,0.000000,0.011765,0.000000,0.003922,0.011765,0.000000,0.000000,0.000000,0.023529,0.019608,0.019608,0.035294,0.047059,0.050980,0.058824,0.058824,0.058824,0.050980,0.043137,0.015686,0.027451,0.035294,0.039216,0.035294,0.000000,0.003922,0.023529,0.015686,0.000000,0.003922,0.066667,0.090196,0.090196,0.062745,0.043137,0.043137,0.074510,0.176471,0.278431,0.333333,0.243137,0.000000,0.000000,0.160784,0.243137,0.078431,0.000000,0.188235,0.235294,0.192157,0.156863,0.180392,0.149020,0.086275,0.070588,0.015686,0.031373,0.160784,0.086275,0.015686,0.003922,0.003922,0.019608,0.003922,0.027451,0.113725,0.149020,0.023529,0.035294,0.074510,0.015686,0.019608,0.003922,0.015686,0.027451,0.070588,0.125490,0.058824,0.015686,0.019608,0.007843,0.003922,0.007843,0.031373,0.054902,0.043137,0.082353,0.058824,0.023529,0.007843,0.035294,0.047059,0.031373,0.098039,0.050980,0.003922,0.015686,0.023529,0.003922,0.023529,0.058824,0.003922,0.000000,0.015686,0.039216,0.007843,0.031373,0.011765,0.000000,0.015686,0.062745,0.101961,0.023529,0.007843,0.003922,0.039216,0.000000,0.078431,0.086275,0.015686,0.011765,0.003922,0.000000,0.027451,0.098039,0.113725,0.003922,0.023529,0.031373,0.011765,0.043137,0.078431,0.027451,0.023529,0.086275,0.047059,0.043137,0.011765,0.019608,0.003922,0.011765,0.039216,0.000000,0.019608,0.027451,0.007843,0.003922,0.015686,0.023529,0.082353,0.082353,0.054902,0.050980,0.050980,0.000000,0.031373,0.011765,0.031373,0.078431,0.039216,0.058824,0.003922,0.015686,0.015686,0.019608,0.015686,0.023529,0.000000,0.039216,0.141176,0.129412,0.011765,0.011765,0.011765,0.019608,0.007843,0.054902,0.015686,0.007843,0.011765,0.015686,0.007843,0.007843,0.000000,0.047059,0.003922,0.019608,0.000000,0.062745,0.050980,0.019608,0.011765,0.007843,0.047059,0.031373,0.023529,0.047059,0.031373,0.015686,0.043137,0.023529,0.023529,0.019608,0.019608,0.027451,0.031373,0.015686,0.011765,0.027451,0.054902,0.070588,0.058824,0.015686,0.031373,0.039216,0.039216,0.074510,0.000000,0.090196,0.043137,0.003922,0.019608,0.035294,0.047059,0.003922
0.003922,0.000000,0.000000,0.003922,0.003922,0.000000,0.000000,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003922,0.000000,0.000000,0.000000,0.003922,0.000000,0.007843,0.003922,0.000000,0.000000,0.000000,0.011765,0.003922,0.007843,0.007843,0.000000,0.000000,0.000000,0.000000,0.003922,0.015686,0.023529,0.023529,0.031373,0.050980,0.047059,0.050980,0.058824,0.058824,0.070588,0.058824,0.043137,0.047059,0.086275,0.090196,0.070588,0.066667,0.070588,0.113725,0.215686,0.235294,0.258824,0.231373,0.133333,0.000000,0.003922,0.172549,0.250980,0.113725,0.000000,0.086275,0.121569,0.145098,0.121569,0.070588,0.050980,0.090196,0.031373,0.078431,0.015686,0.050980,0.015686,0.047059,0.000000,0.023529,0.003922,0.039216,0.019608,0.000000,0.011765,0.043137,0.062745,0.090196,0.078431,0.023529,0.015686,0.043137,0.031373,0.011765,0.007843,0.054902,0.000000,0.003922,0.007843,0.003922,0.031373,0.007843,0.039216,0.003922,0.023529,0.015686,0.003922,0.027451,0.003922,0.000000,0.019608,0.003922,0.011765,0.019608,0.027451,0.023529,0.050980,0.062745,0.117647,0.011765,0.015686,0.023529,0.000000,0.015686,0.027451,0.050980,0.015686,0.062745,0.086275,0.058824,0.031373,0.007843,0.023529,0.003922,0.043137,0.011765,0.015686,0.015686,0.003922,0.003922,0.023529,0.015686,0.007843,0.023529,0.098039,0.015686,0.015686,0.003922,0.058824,0.000000,0.003922,0.023529,0.035294,0.015686,0.035294,0.047059,0.043137,0.003922,0.003922,0.003922,0.003922,0.023529,0.047059,0.031373,0.023529,0.027451,0.003922,0.047059,0.015686,0.019608,0.003922,0.000000,0.000000,0.007843,0.054902,0.007843,0.023529,0.035294,0.058824,0.011765,0.007843,0.035294,0.035294,0.015686,0.015686,0.015686,0.050980,0.011765,0.007843,0.023529,0.019608,0.035294,0.007843,0.003922,0.031373,0.027451,0.031373,0.031373,0.015686,0.003922,0.007843,0.003922,0.011765,0.019608,0.031373,0.015686,0.027451,0.023529,0.043137,0.031373,0.015686,0.003922,0.000000,0.000000,0.050980,0.027451,0.015686,0.011765,0.031373,0.000000,0.023529,0.023529,0.023529,0.035294,0.015686,0.023529,0.035294,0.050980,0.019608,0.027451,0.109804,0.035294,0.050980,0.098039,0.015686,0.003922,0.054902,0.023529,0.027451,0.050980,0.098039,0.058824,0.054902,0.078431,0.035294
0.000000,0.007843,0.011765,0.003922,0.000000,0.000000,0.000000,0.007843,0.000000,0.003922,0.000000,0.007843,0.000000,0.000000,0.000000,0.000000,0.003922,0.003922,0.007843,0.019608,0.000000,0.000000,0.000000,0.000000,0.000000,0.011765,0.007843,0.007843,0.007843,0.000000,0.007843,0.007843,0.007843,0.003922,0.000000,0.000000,0.000000,0.011765,0.007843,0.007843,0.003922,0.011765,0.003922,0.007843,0.015686,0.007843,0.027451,0.007843,0.015686,0.015686,0.011765,0.015686,0.003922,0.023529,0.031373,0.050980,0.070588,0.078431,0.058824,0.066667,0.094118,0.149020,0.223529,0.243137,0.160784,0.129412,0.117647,0.074510,0.113725,0.211765,0.207843,0.090196,0.074510,0.058824,0.082353,0.129412,0.156863,0.168627,0.125490,0.098039,0.117647,0.062745,0.058824,0.043137,0.011765,0.007843,0.011765,0.058824,0.090196,0.011765,0.003922,0.015686,0.003922,0.003922,0.000000,0.019608,0.023529,0.035294,0.066667,0.043137,0.003922,0.043137,0.062745,0.039216,0.011765,0.031373,0.043137,0.011765,0.011765,0.003922,0.003922,0.003922,0.003922,0.003922,0.015686,0.007843,0.011765,0.011765,0.047059,0.000000,0.015686,0.015686,0.011765,0.003922,0.023529,0.019608,0.027451,0.039216,0.035294,0.011765,0.015686,0.035294,0.031373,0.050980,0.003922,0.031373,0.043137,0.070588,0.015686,0.094118,0.078431,0.035294,0.082353,0.137255,0.070588,0.039216,0.015686,0.003922,0.027451,0.035294,0.015686,0.015686,0.007843,0.003922,0.023529,0.031373,0.011765,0.023529,0.031373,0.011765,0.027451,0.003922,0.031373,0.003922,0.003922,0.058824,0.023529,0.003922,0.003922,0.003922,0.031373,0.015686,0.023529,0.015686,0.003922,0.015686,0.027451,0.023529,0.011765,0.011765,0.011765,0.000000,0.015686,0.058824,0.023529,0.007843,0.015686,0.015686,0.031373,0.000000,0.007843,0.039216,0.039216,0.003922,0.003922,0.011765,0.011765,0.003922,0.011765,0.003922,0.027451,0.015686,0.015686,0.023529,0.039216,0.000000,0.023529,0.003922,0.007843,0.015686,0.031373,0.003922,0.015686,0.007843,0.015686,0.027451,0.003922,0.027451,0.015686,0.007843,0.027451,0.011765,0.000000,0.000000,0.007843,0.023529,0.015686,0.011765,0.000000,0.015686,0.003922,0.003922,0.027451,0.023529,0.031373,0.050980,0.054902,0.023529,0.043137,0.035294,0.027451,0.066667,0.066667,0.050980,0.031373,0.039216,0.000000,0.031373,0.019608,0.011765,0.074510,0.047059,0.047059,0.023529,0.003922
0.003922,0.003922,0.003922,0.003922,0.003922,0.000000,0.003922,0.000000,0.003922,0.003922,0.000000,0.007843,0.000000,0.000000,0.000000,0.000000,0.000000,0.003922,0.011765,0.015686,0.000000,0.003922,0.003922,0.000000,0.011765,0.015686,0.007843,0.007843,0.007843,0.003922,0.007843,0.007843,0.007843,0.011765,0.015686,0.019608,0.019608,0.019608,0.019608,0.015686,0.015686,0.023529,0.015686,0.015686,0.019608,0.007843,0.023529,0.015686,0.031373,0.023529,0.019608,0.031373,0.023529,0.027451,0.035294,0.047059,0.082353,0.109804,0.141176,0.188235,0.215686,0.215686,0.200000,0.200000,0.125490,0.086275,0.149020,0.196078,0.192157,0.196078,0.172549,0.054902,0.058824,0.105882,0.141176,0.176471,0.192157,0.200000,0.160784,0.121569,0.125490,0.078431,0.054902,0.027451,0.023529,0.015686,0.011765,0.078431,0.113725,0.011765,0.027451,0.031373,0.027451,0.015686,0.015686,0.007843,0.015686,0.015686,0.098039,0.058824,0.035294,0.098039,0.090196,0.058824,0.054902,0.058824,0.070588,0.043137,0.000000,0.007843,0.000000,0.023529,0.023529,0.043137,0.043137,0.003922,0.003922,0.043137,0.050980,0.043137,0.058824,0.031373,0.003922,0.015686,0.007843,0.011765,0.011765,0.047059,0.043137,0.047059,0.047059,0.035294,0.023529,0.078431,0.078431,0.070588,0.133333,0.058824,0.027451,0.058824,0.070588,0.035294,0.050980,0.113725,0.082353,0.039216,0.015686,0.031373,0.015686,0.031373,0.015686,0.047059,0.015686,0.058824,0.019608,0.086275,0.019608,0.007843,0.043137,0.047059,0.027451,0.003922,0.043137,0.027451,0.015686,0.043137,0.035294,0.023529,0.015686,0.015686,0.031373,0.039216,0.023529,0.054902,0.015686,0.050980,0.031373,0.015686,0.023529,0.003922,0.007843,0.039216,0.015686,0.043137,0.035294,0.015686,0.003922,0.011765,0.011765,0.023529,0.031373,0.050980,0.011765,0.019608,0.003922,0.007843,0.003922,0.023529,0.019608,0.007843,0.023529,0.058824,0.078431,0.031373,0.019608,0.023529,0.039216,0.019608,0.007843,0.023529,0.039216,0.035294,0.007843,0.015686,0.007843,0.003922,0.019608,0.003922,0.015686,0.039216,0.015686,0.035294,0.031373,0.035294,0.031373,0.043137,0.039216,0.007843,0.011765,0.023529,0.007843,0.023529,0.003922,0.015686,0.054902,0.050980,0.031373,0.003922,0.058824,0.043137,0.011765,0.035294,0.098039,0.023529,0.039216,0.019608,0.011765,0.043137,0.015686,0.015686,0.043137,0.066667,0.019608,0.062745,0.003922
0.015686,0.019608,0.023529,0.023529,0.019608,0.023529,0.003922,0.007843,0.007843,0.003922,0.000000,0.000000,0.003922,0.000000,0.000000,0.000000,0.007843,0.003922,0.000000,0.003922,0.000000,0.015686,0.019608,0.015686,0.015686,0.019608,0.015686,0.015686,0.015686,0.015686,0.015686,0.019608,0.019608,0.023529,0.031373,0.031373,0.031373,0.031373,0.035294,0.035294,0.035294,0.039216,0.027451,0.023529,0.027451,0.015686,0.031373,0.027451,0.039216,0.035294,0.039216,0.047059,0.043137,0.058824,0.094118,0.141176,0.176471,0.200000,0.215686,0.250980,0.270588,0.235294,0.117647,0.058824,0.070588,0.156863,0.215686,0.278431,0.227451,0.074510,0.019608,0.070588,0.129412,0.184314,0.223529,0.223529,0.231373,0.231373,0.207843,0.141176,0.109804,0.098039,0.035294,0.035294,0.050980,0.035294,0.031373,0.050980,0.078431,0.031373,0.050980,0.043137,0.043137,0.023529,0.031373,0.023529,0.023529,0.035294,0.082353,0.023529,0.098039,0.109804,0.035294,0.007843,0.078431,0.015686,0.043137,0.078431,0.031373,0.094118,0.078431,0.066667,0.003922,0.019608,0.023529,0.058824,0.070588,0.078431,0.003922,0.027451,0.000000,0.003922,0.019608,0.011765,0.047059,0.078431,0.027451,0.003922,0.035294,0.043137,0.043137,0.078431,0.015686,0.070588,0.082353,0.086275,0.149020,0.043137,0.035294,0.023529,0.054902,0.050980,0.023529,0.086275,0.125490,0.098039,0.015686,0.050980,0.031373,0.035294,0.031373,0.058824,0.043137,0.082353,0.098039,0.145098,0.023529,0.015686,0.043137,0.062745,0.023529,0.015686,0.039216,0.043137,0.023529,0.015686,0.031373,0.039216,0.031373,0.023529,0.047059,0.074510,0.027451,0.078431,0.039216,0.027451,0.007843,0.027451,0.031373,0.015686,0.023529,0.023529,0.058824,0.023529,0.015686,0.023529,0.031373,0.015686,0.003922,0.023529,0.062745,0.035294,0.007843,0.031373,0.011765,0.015686,0.015686,0.015686,0.015686,0.019608,0.007843,0.058824,0.070588,0.031373,0.050980,0.031373,0.078431,0.015686,0.019608,0.007843,0.043137,0.015686,0.011765,0.050980,0.031373,0.043137,0.031373,0.015686,0.043137,0.023529,0.003922,0.043137,0.031373,0.003922,0.078431,0.043137,0.015686,0.007843,0.047059,0.015686,0.019608,0.000000,0.035294,0.011765,0.070588,0.043137,0.039216,0.027451,0.054902,0.043137,0.015686,0.027451,0.086275,0.011765,0.031373,0.011765,0.019608,0.043137,0.023529,0.027451,0.062745,0.062745,0.027451,0.050980,0.047059
0.156863,0.098039,0.070588,0.050980,0.050980,0.023529,0.039216,0.031373,0.023529,0.015686,0.019608,0.011765,0.003922,0.011765,0.007843,0.007843,0.015686,0.007843,0.019608,0.031373,0.031373,0.039216,0.027451,0.031373,0.019608,0.019608,0.019608,0.019608,0.023529,0.023529,0.023529,0.031373,0.031373,0.031373,0.043137,0.035294,0.035294,0.043137,0.050980,0.050980,0.050980,0.047059,0.047059,0.031373,0.039216,0.031373,0.050980,0.043137,0.035294,0.050980,0.070588,0.090196,0.113725,0.141176,0.192157,0.270588,0.305882,0.317647,0.262745,0.180392,0.105882,0.070588,0.109804,0.129412,0.152941,0.341176,0.200000,0.098039,0.047059,0.039216,0.094118,0.184314,0.239216,0.274510,0.282353,0.223529,0.203922,0.184314,0.133333,0.160784,0.141176,0.015686,0.070588,0.105882,0.098039,0.121569,0.098039,0.129412,0.011765,0.003922,0.043137,0.054902,0.109804,0.105882,0.066667,0.101961,0.058824,0.023529,0.078431,0.043137,0.050980,0.121569,0.047059,0.003922,0.050980,0.043137,0.007843,0.113725,0.047059,0.058824,0.023529,0.070588,0.074510,0.039216,0.031373,0.086275,0.043137,0.023529,0.039216,0.007843,0.082353,0.094118,0.003922,0.031373,0.058824,0.023529,0.039216,0.039216,0.015686,0.007843,0.019608,0.105882,0.015686,0.027451,0.023529,0.086275,0.117647,0.007843,0.039216,0.023529,0.031373,0.070588,0.031373,0.074510,0.188235,0.180392,0.000000,0.050980,0.066667,0.062745,0.058824,0.054902,0.074510,0.027451,0.188235,0.203922,0.023529,0.023529,0.015686,0.023529,0.000000,0.043137,0.043137,0.003922,0.047059,0.007843,0.035294,0.047059,0.043137,0.023529,0.039216,0.047059,0.058824,0.074510,0.109804,0.086275,0.070588,0.027451,0.015686,0.050980,0.000000,0.011765,0.105882,0.086275,0.003922,0.015686,0.047059,0.035294,0.011765,0.050980,0.062745,0.039216,0.050980,0.015686,0.043137,0.015686,0.027451,0.113725,0.078431,0.043137,0.011765,0.035294,0.015686,0.003922,0.019608,0.011765,0.007843,0.058824,0.039216,0.039216,0.015686,0.039216,0.007843,0.031373,0.011765,0.050980,0.066667,0.031373,0.023529,0.011765,0.027451,0.058824,0.082353,0.066667,0.007843,0.062745,0.011765,0.027451,0.031373,0.003922,0.043137,0.027451,0.066667,0.078431,0.031373,0.058824,0.070588,0.054902,0.043137,0.047059,0.019608,0.031373,0.054902,0.023529,0.007843,0.007843,0.023529,0.043137,0.039216,0.043137,0.098039,0.062745,0.043137,0.007843,0.078431
