0.019608,0.031373,0.007843,0.000000,0.023529,0.137255,0.196078,0.184314,0.168627,0.184314,0.207843,0.180392,0.200000,0.227451,0.270588,0.333333,0.360784,0.270588,0.196078,0.101961,0.000000,0.000000,0.015686,0.015686,0.027451,0.023529,0.090196,0.141176,0.196078,0.196078,0.196078,0.149020,0.094118,0.062745,0.058824,0.043137,0.031373,0.023529,0.050980,0.047059,0.047059,0.027451,0.047059,0.078431,0.023529,0.023529,0.043137,0.027451,0.054902,0.043137,0.043137,0.019608,0.031373,0.015686,0.027451,0.043137,0.015686,0.023529,0.031373,0.050980,0.054902,0.027451,0.043137,0.003922,0.015686,0.011765,0.054902,0.054902,0.058824,0.035294,0.019608,0.058824,0.054902,0.039216,0.050980,0.015686,0.031373,0.019608,0.003922,0.023529,0.050980,0.015686,0.035294,0.058824,0.043137,0.039216,0.078431,0.101961,0.027451,0.031373,0.050980,0.027451,0.047059,0.043137,0.043137,0.015686,0.035294,0.031373,0.027451,0.015686,0.050980,0.043137,0.015686,0.015686,0.050980,0.039216,0.023529,0.031373,0.015686,0.027451,0.027451,0.015686,0.023529,0.070588,0.070588,0.058824,0.090196,0.023529,0.031373,0.027451,0.023529,0.039216,0.039216,0.043137,0.050980,0.039216,0.019608,0.031373
0.023529,0.007843,0.023529,0.023529,0.043137,0.058824,0.043137,0.050980,0.070588,0.090196,0.094118,0.070588,0.074510,0.054902,0.031373,0.011765,0.011765,0.015686,0.019608,0.011765,0.015686,0.023529,0.015686,0.027451,0.082353,0.141176,0.180392,0.207843,0.188235,0.164706,0.129412,0.090196,0.066667,0.027451,0.035294,0.090196,0.035294,0.031373,0.054902,0.050980,0.039216,0.035294,0.058824,0.058824,0.054902,0.039216,0.043137,0.058824,0.050980,0.019608,0.078431,0.078431,0.050980,0.011765,0.023529,0.066667,0.031373,0.015686,0.015686,0.031373,0.015686,0.023529,0.015686,0.015686,0.043137,0.043137,0.015686,0.058824,0.043137,0.019608,0.047059,0.023529,0.043137,0.027451,0.031373,0.043137,0.047059,0.023529,0.039216,0.011765,0.023529,0.043137,0.023529,0.070588,0.023529,0.043137,0.058824,0.098039,0.039216,0.043137,0.031373,0.031373,0.039216,0.023529,0.027451,0.047059,0.015686,0.031373,0.047059,0.015686,0.027451,0.043137,0.023529,0.015686,0.003922,0.015686,0.011765,0.023529,0.015686,0.015686,0.027451,0.043137,0.011765,0.066667,0.058824,0.031373,0.031373,0.027451,0.027451,0.023529,0.015686,0.019608,0.058824,0.050980,0.031373,0.050980,0.023529,0.023529
0.023529,0.015686,0.035294,0.047059,0.043137,0.023529,0.058824,0.070588,0.074510,0.070588,0.062745,0.050980,0.050980,0.031373,0.023529,0.015686,0.019608,0.007843,0.019608,0.023529,0.015686,0.031373,0.066667,0.141176,0.192157,0.207843,0.223529,0.223529,0.188235,0.090196,0.066667,0.047059,0.039216,0.043137,0.047059,0.035294,0.015686,0.058824,0.062745,0.058824,0.054902,0.047059,0.050980,0.031373,0.027451,0.047059,0.019608,0.035294,0.023529,0.031373,0.023529,0.101961,0.078431,0.027451,0.047059,0.078431,0.058824,0.015686,0.039216,0.015686,0.027451,0.031373,0.023529,0.027451,0.098039,0.035294,0.019608,0.031373,0.047059,0.035294,0.043137,0.039216,0.050980,0.047059,0.031373,0.062745,0.039216,0.023529,0.047059,0.031373,0.047059,0.050980,0.019608,0.039216,0.023529,0.015686,0.039216,0.047059,0.043137,0.015686,0.062745,0.047059,0.027451,0.035294,0.027451,0.035294,0.023529,0.047059,0.066667,0.050980,0.043137,0.043137,0.035294,0.023529,0.023529,0.031373,0.039216,0.023529,0.043137,0.054902,0.054902,0.074510,0.070588,0.031373,0.035294,0.023529,0.066667,0.023529,0.023529,0.054902,0.031373,0.023529,0.054902,0.043137,0.019608,0.031373,0.043137,0.039216
0.015686,0.023529,0.031373,0.031373,0.031373,0.035294,0.023529,0.043137,0.043137,0.031373,0.039216,0.047059,0.054902,0.054902,0.066667,0.086275,0.050980,0.050980,0.047059,0.074510,0.098039,0.129412,0.192157,0.172549,0.188235,0.145098,0.145098,0.094118,0.098039,0.070588,0.031373,0.050980,0.098039,0.058824,0.094118,0.086275,0.043137,0.019608,0.031373,0.039216,0.043137,0.047059,0.070588,0.078431,0.070588,0.023529,0.027451,0.015686,0.035294,0.090196,0.050980,0.047059,0.066667,0.023529,0.035294,0.035294,0.043137,0.050980,0.050980,0.031373,0.047059,0.050980,0.058824,0.058824,0.082353,0.047059,0.039216,0.105882,0.035294,0.070588,0.023529,0.078431,0.074510,0.031373,0.019608,0.023529,0.031373,0.050980,0.047059,0.035294,0.058824,0.031373,0.050980,0.047059,0.082353,0.078431,0.066667,0.023529,0.078431,0.015686,0.054902,0.031373,0.027451,0.031373,0.050980,0.027451,0.011765,0.031373,0.031373,0.066667,0.023529,0.023529,0.031373,0.047059,0.054902,0.074510,0.070588,0.023529,0.023529,0.050980,0.062745,0.062745,0.078431,0.027451,0.050980,0.031373,0.101961,0.035294,0.023529,0.047059,0.015686,0.023529,0.054902,0.039216,0.031373,0.039216,0.031373,0.043137
0.027451,0.027451,0.019608,0.007843,0.023529,0.023529,0.015686,0.031373,0.019608,0.023529,0.031373,0.031373,0.054902,0.050980,0.035294,0.043137,0.070588,0.113725,0.113725,0.188235,0.207843,0.219608,0.231373,0.207843,0.168627,0.180392,0.149020,0.188235,0.078431,0.090196,0.043137,0.035294,0.058824,0.078431,0.086275,0.086275,0.050980,0.019608,0.054902,0.058824,0.043137,0.043137,0.070588,0.066667,0.098039,0.082353,0.105882,0.078431,0.023529,0.070588,0.043137,0.031373,0.031373,0.047059,0.047059,0.094118,0.043137,0.043137,0.039216,0.031373,0.043137,0.023529,0.015686,0.023529,0.109804,0.054902,0.043137,0.050980,0.011765,0.023529,0.082353,0.050980,0.019608,0.043137,0.074510,0.050980,0.043137,0.023529,0.050980,0.023529,0.031373,0.086275,0.043137,0.035294,0.047059,0.062745,0.078431,0.058824,0.054902,0.031373,0.027451,0.015686,0.043137,0.023529,0.015686,0.078431,0.050980,0.035294,0.054902,0.043137,0.058824,0.023529,0.031373,0.023529,0.050980,0.078431,0.058824,0.050980,0.039216,0.058824,0.070588,0.058824,0.023529,0.035294,0.054902,0.098039,0.058824,0.054902,0.019608,0.050980,0.039216,0.050980,0.043137,0.023529,0.023529,0.023529,0.027451,0.027451
0.027451,0.023529,0.023529,0.023529,0.023529,0.027451,0.027451,0.023529,0.019608,0.015686,0.027451,0.035294,0.043137,0.047059,0.050980,0.113725,0.082353,0.133333,0.145098,0.156863,0.231373,0.250980,0.215686,0.262745,0.250980,0.215686,0.152941,0.160784,0.086275,0.058824,0.050980,0.058824,0.192157,0.098039,0.058824,0.050980,0.066667,0.015686,0.031373,0.066667,0.047059,0.050980,0.047059,0.031373,0.054902,0.035294,0.054902,0.078431,0.031373,0.050980,0.031373,0.019608,0.019608,0.047059,0.031373,0.031373,0.035294,0.031373,0.019608,0.023529,0.015686,0.015686,0.050980,0.050980,0.078431,0.023529,0.047059,0.058824,0.043137,0.058824,0.070588,0.039216,0.043137,0.043137,0.023529,0.031373,0.019608,0.023529,0.043137,0.133333,0.039216,0.047059,0.023529,0.015686,0.031373,0.050980,0.023529,0.023529,0.062745,0.031373,0.043137,0.035294,0.023529,0.015686,0.043137,0.058824,0.070588,0.023529,0.035294,0.062745,0.066667,0.043137,0.027451,0.039216,0.043137,0.050980,0.043137,0.023529,0.027451,0.039216,0.023529,0.078431,0.070588,0.078431,0.031373,0.062745,0.023529,0.031373,0.027451,0.031373,0.031373,0.019608,0.031373,0.019608,0.015686,0.027451,0.031373,0.043137
0.027451,0.019608,0.015686,0.019608,0.015686,0.035294,0.031373,0.023529,0.011765,0.007843,0.027451,0.047059,0.050980,0.050980,0.105882,0.125490,0.168627,0.168627,0.180392,0.196078,0.235294,0.266667,0.290196,0.243137,0.207843,0.129412,0.156863,0.105882,0.098039,0.050980,0.117647,0.117647,0.078431,0.039216,0.058824,0.035294,0.050980,0.058824,0.031373,0.050980,0.031373,0.070588,0.086275,0.043137,0.090196,0.090196,0.043137,0.054902,0.031373,0.015686,0.027451,0.062745,0.090196,0.086275,0.019608,0.027451,0.050980,0.043137,0.031373,0.035294,0.023529,0.015686,0.054902,0.058824,0.101961,0.125490,0.098039,0.043137,0.050980,0.043137,0.058824,0.050980,0.047059,0.035294,0.015686,0.019608,0.035294,0.039216,0.062745,0.105882,0.043137,0.066667,0.062745,0.062745,0.047059,0.050980,0.047059,0.043137,0.027451,0.023529,0.058824,0.062745,0.050980,0.031373,0.054902,0.043137,0.031373,0.070588,0.070588,0.058824,0.058824,0.058824,0.043137,0.074510,0.058824,0.066667,0.050980,0.062745,0.015686,0.031373,0.058824,0.094118,0.094118,0.039216,0.058824,0.078431,0.074510,0.019608,0.043137,0.082353,0.039216,0.023529,0.015686,0.015686,0.023529,0.023529,0.031373,0.027451
0.027451,0.023529,0.023529,0.015686,0.031373,0.015686,0.023529,0.035294,0.031373,0.043137,0.031373,0.054902,0.109804,0.184314,0.215686,0.188235,0.184314,0.196078,0.188235,0.196078,0.141176,0.098039,0.047059,0.074510,0.062745,0.090196,0.062745,0.074510,0.101961,0.050980,0.086275,0.090196,0.050980,0.027451,0.054902,0.058824,0.039216,0.098039,0.035294,0.031373,0.082353,0.031373,0.070588,0.047059,0.058824,0.050980,0.078431,0.105882,0.047059,0.035294,0.050980,0.109804,0.019608,0.043137,0.031373,0.031373,0.058824,0.070588,0.050980,0.058824,0.070588,0.094118,0.011765,0.043137,0.039216,0.027451,0.015686,0.043137,0.050980,0.035294,0.031373,0.035294,0.050980,0.070588,0.050980,0.078431,0.031373,0.050980,0.058824,0.015686,0.050980,0.070588,0.043137,0.031373,0.015686,0.031373,0.023529,0.066667,0.086275,0.043137,0.043137,0.019608,0.050980,0.058824,0.047059,0.074510,0.047059,0.043137,0.086275,0.098039,0.058824,0.058824,0.031373,0.031373,0.043137,0.027451,0.078431,0.054902,0.070588,0.062745,0.043137,0.031373,0.050980,0.050980,0.058824,0.090196,0.078431,0.023529,0.074510,0.074510,0.043137,0.031373,0.023529,0.031373,0.023529,0.019608,0.039216,0.054902
0.043137,0.054902,0.050980,0.031373,0.023529,0.043137,0.023529,0.070588,0.050980,0.062745,0.062745,0.050980,0.164706,0.164706,0.117647,0.113725,0.152941,0.149020,0.098039,0.105882,0.058824,0.125490,0.109804,0.058824,0.058824,0.043137,0.035294,0.125490,0.058824,0.098039,0.023529,0.043137,0.031373,0.039216,0.105882,0.058824,0.094118,0.125490,0.019608,0.152941,0.062745,0.062745,0.011765,0.066667,0.113725,0.070588,0.078431,0.078431,0.058824,0.101961,0.090196,0.035294,0.035294,0.050980,0.019608,0.058824,0.098039,0.050980,0.023529,0.039216,0.031373,0.015686,0.050980,0.023529,0.058824,0.086275,0.074510,0.066667,0.035294,0.039216,0.058824,0.121569,0.098039,0.078431,0.019608,0.023529,0.031373,0.023529,0.023529,0.023529,0.031373,0.043137,0.031373,0.031373,0.043137,0.035294,0.019608,0.086275,0.047059,0.035294,0.078431,0.027451,0.047059,0.015686,0.031373,0.043137,0.035294,0.023529,0.011765,0.031373,0.043137,0.031373,0.019608,0.039216,0.011765,0.031373,0.058824,0.043137,0.098039,0.078431,0.066667,0.031373,0.031373,0.031373,0.039216,0.078431,0.043137,0.015686,0.015686,0.039216,0.054902,0.078431,0.027451,0.050980,0.031373,0.047059,0.019608,0.043137
0.027451,0.050980,0.039216,0.043137,0.043137,0.090196,0.050980,0.105882,0.050980,0.082353,0.043137,0.047059,0.109804,0.074510,0.125490,0.141176,0.098039,0.074510,0.086275,0.074510,0.050980,0.066667,0.047059,0.047059,0.054902,0.078431,0.105882,0.098039,0.078431,0.050980,0.043137,0.098039,0.054902,0.086275,0.078431,0.035294,0.054902,0.039216,0.054902,0.066667,0.043137,0.066667,0.113725,0.133333,0.125490,0.054902,0.050980,0.062745,0.098039,0.086275,0.086275,0.074510,0.098039,0.094118,0.094118,0.074510,0.062745,0.235294,0.243137,0.152941,0.149020,0.133333,0.086275,0.023529,0.086275,0.031373,0.031373,0.058824,0.070588,0.098039,0.058824,0.023529,0.058824,0.035294,0.043137,0.015686,0.031373,0.023529,0.074510,0.039216,0.066667,0.023529,0.074510,0.062745,0.031373,0.019608,0.047059,0.047059,0.031373,0.015686,0.035294,0.043137,0.050980,0.031373,0.023529,0.019608,0.023529,0.019608,0.031373,0.050980,0.023529,0.050980,0.027451,0.031373,0.035294,0.054902,0.023529,0.066667,0.043137,0.031373,0.043137,0.074510,0.070588,0.027451,0.023529,0.023529,0.043137,0.031373,0.031373,0.023529,0.043137,0.050980,0.043137,0.043137,0.031373,0.031373,0.015686,0.031373
0.070588,0.047059,0.062745,0.050980,0.050980,0.090196,0.058824,0.043137,0.078431,0.078431,0.039216,0.133333,0.109804,0.070588,0.078431,0.105882,0.117647,0.078431,0.043137,0.078431,0.019608,0.050980,0.066667,0.054902,0.043137,0.027451,0.043137,0.078431,0.043137,0.062745,0.050980,0.058824,0.066667,0.050980,0.054902,0.070588,0.074510,0.023529,0.050980,0.070588,0.086275,0.086275,0.105882,0.078431,0.050980,0.070588,0.105882,0.145098,0.141176,0.176471,0.188235,0.188235,0.168627,0.145098,0.160784,0.125490,0.043137,0.031373,0.031373,0.070588,0.098039,0.082353,0.027451,0.035294,0.078431,0.086275,0.062745,0.098039,0.133333,0.125490,0.160784,0.200000,0.168627,0.149020,0.113725,0.043137,0.023529,0.027451,0.058824,0.070588,0.047059,0.043137,0.035294,0.066667,0.043137,0.039216,0.070588,0.050980,0.031373,0.023529,0.031373,0.043137,0.070588,0.058824,0.015686,0.031373,0.015686,0.043137,0.043137,0.043137,0.031373,0.023529,0.031373,0.062745,0.035294,0.050980,0.031373,0.066667,0.054902,0.031373,0.031373,0.058824,0.019608,0.039216,0.023529,0.027451,0.027451,0.031373,0.050980,0.027451,0.015686,0.031373,0.031373,0.043137,0.039216,0.039216,0.035294,0.031373
